Date,Plant_ID,Production_Volume,Defect_Rate,CO2_Emissions_kg,Delivery_OnTime_%,Customer_NPS,Inventory_Level
2024-06-17,PLT006,2760,3.28,5519,85.09,30,9063
2024-06-18,PLT006,989,2.2,2790,92.33,24,9451
2024-06-19,PLT006,1619,2.86,3696,90.06,76,12821
2024-06-20,PLT006,1529,1.57,3203,98.37,46,12697
2024-06-21,PLT006,2784,0.98,3726,88.37,54,11297
2024-06-22,PLT006,975,3.22,3695,97.1,35,4206
2024-06-23,PLT006,1825,3.29,2475,91.28,90,15623
2024-06-24,PLT006,3347,1.89,2528,94.17,64,7130
2024-06-25,PLT006,2705,0.32,2025,97.74,59,19455
2024-06-26,PLT006,1869,0.65,3827,99.94,44,5854
2024-06-27,PLT006,1994,2.13,4046,94.62,50,17557
2024-06-28,PLT006,2928,0.38,2335,86.29,81,9578
2024-06-29,PLT006,2304,1.57,3983,85.98,20,9264
2024-06-30,PLT006,1094,1.27,4363,86.18,17,11477
2024-07-01,PLT006,1127,2.59,4234,81.96,63,5660
2024-07-02,PLT006,2359,0.48,3038,81.07,10,12084
2024-07-03,PLT006,1360,1.86,3410,91.62,29,14773
2024-07-04,PLT006,1517,2.15,5549,96.21,43,11548
2024-07-05,PLT006,963,2.28,4142,80.72,66,19712
2024-07-06,PLT006,3112,1.6,2803,91.33,22,8979
2024-07-07,PLT006,2974,1.27,1631,87.44,63,9046
2024-07-08,PLT006,1184,2.48,1892,97.85,62,12476
2024-07-09,PLT006,2583,3.01,5084,82.91,61,4718
2024-07-10,PLT006,3228,2.52,4175,91.27,15,16180
2024-07-11,PLT006,1737,3.28,3966,99.42,45,12693
2024-07-12,PLT006,1730,2.6,2725,86.9,34,4257
2024-07-13,PLT006,2087,2.75,4205,94.84,67,18327
2024-07-14,PLT006,1123,0.84,1961,97.65,64,8905
2024-07-15,PLT006,1683,1.64,3301,83.72,12,18387
2024-07-16,PLT006,1849,1.85,4773,99.85,37,6597
2024-07-17,PLT006,944,1.12,5485,96.19,77,14114
2024-07-18,PLT006,2710,1.99,1651,82.75,90,19000
2024-07-19,PLT006,1370,1.23,3769,86.22,47,12012
2024-07-20,PLT006,2981,2.5,5674,92.5,43,13431
2024-07-21,PLT006,1729,1.8,3285,97.7,93,19805
2024-07-22,PLT006,2809,1.77,4960,83.9,22,15486
2024-07-23,PLT006,3168,3.45,3336,94.62,14,10798
2024-07-24,PLT006,2791,1.56,2897,85.41,69,7013
2024-07-25,PLT006,3481,1.46,2575,96.11,26,9224
2024-07-26,PLT006,1591,1.32,3508,93.67,66,8617
2024-07-27,PLT006,2290,3.16,2993,90.46,40,9064
2024-07-28,PLT006,1831,1.89,2635,93.0,74,18065
2024-07-29,PLT006,1740,2.22,3048,97.53,75,17288
2024-07-30,PLT006,2838,0.88,2284,87.73,42,4887
2024-07-31,PLT006,2473,2.03,2920,95.39,13,15646
2024-08-01,PLT006,3186,1.18,3935,83.18,91,11281
2024-08-02,PLT006,3388,2.64,4981,94.02,64,4744
2024-08-03,PLT006,1047,2.96,5151,95.01,33,11236
2024-08-04,PLT006,1932,2.59,3563,88.86,41,7436
2024-08-05,PLT006,2211,2.64,3520,95.87,82,9163
2024-08-06,PLT006,1287,1.94,3649,91.14,56,5704
2024-08-07,PLT006,2773,2.58,2450,98.73,25,12402
2024-08-08,PLT006,1815,1.65,1524,82.25,30,18611
2024-08-09,PLT006,2778,2.38,1517,82.62,76,8064
2024-08-10,PLT006,1177,1.13,5325,96.85,40,9226
2024-08-11,PLT006,2877,0.52,2069,96.85,23,5956
2024-08-12,PLT006,2759,1.62,2855,89.42,15,14718
2024-08-13,PLT006,2725,1.78,3092,99.28,78,5702
2024-08-14,PLT006,2733,1.12,2330,93.59,38,18540
2024-08-15,PLT006,1517,2.63,4582,99.66,64,8214
2024-08-16,PLT006,2530,0.54,2371,90.65,46,12677
2024-08-17,PLT006,3082,1.01,2334,84.03,68,14348
2024-08-18,PLT006,1479,2.7,4812,88.89,45,6501
2024-08-19,PLT006,2070,1.7,4616,99.61,94,15502
2024-08-20,PLT006,1389,2.56,2469,87.41,85,9127
2024-08-21,PLT006,3425,2.12,2092,99.14,68,8607
2024-08-22,PLT006,2082,3.34,1754,95.94,87,13258
2024-08-23,PLT006,1283,2.21,3614,88.84,73,19753
2024-08-24,PLT006,1062,0.35,4465,90.84,52,18120
2024-08-25,PLT006,3388,1.43,4161,92.15,51,16419
2024-08-26,PLT006,2776,0.76,2102,93.32,83,18211
2024-08-27,PLT006,2112,3.26,2565,81.53,69,14007
2024-08-28,PLT006,3362,0.63,3339,98.67,71,14990
2024-08-29,PLT006,2262,1.54,3931,91.94,73,10537
2024-08-30,PLT006,2530,1.02,2465,98.62,67,15821
2024-08-31,PLT006,2104,3.01,3237,92.64,11,8056
2024-09-01,PLT006,1187,1.29,1984,88.62,87,4197
2024-09-02,PLT006,2757,3.47,5634,91.34,80,11631
2024-09-03,PLT006,1086,0.42,1510,96.59,90,19480
2024-09-04,PLT006,2807,0.71,3527,86.52,93,15563
2024-09-05,PLT006,2061,1.02,4864,99.13,17,16507
2024-09-06,PLT006,1029,2.9,4587,89.32,65,8963
2024-09-07,PLT006,3141,3.11,4538,99.12,93,11968
2024-09-08,PLT006,3263,0.53,2104,97.62,45,18429
2024-09-09,PLT006,2787,0.4,2468,95.35,78,5315
2024-09-10,PLT006,1043,2.68,5760,89.35,22,10296
2024-09-11,PLT006,915,0.73,1936,91.74,48,14764
2024-09-12,PLT006,3370,0.73,4274,96.76,90,12102
2024-09-13,PLT006,1144,0.37,3309,90.88,15,19054
2024-09-14,PLT006,1826,0.46,4269,94.76,28,8862
2024-09-15,PLT006,3076,1.14,3329,95.81,34,17733
2024-09-16,PLT006,1806,0.51,1792,90.26,12,13373
2024-09-17,PLT006,1786,1.48,5451,90.72,62,7341
2024-09-18,PLT006,1240,2.96,1961,83.96,37,19153
2024-09-19,PLT006,2951,1.34,5384,84.89,35,11747
2024-09-20,PLT006,2333,2.63,4733,98.1,56,12448
2024-09-21,PLT006,1205,0.6,3591,96.81,17,14940
2024-09-22,PLT006,1807,2.41,5436,80.2,66,6562
2024-09-23,PLT006,2271,1.31,4439,97.39,64,19596
2024-09-24,PLT006,1220,2.7,1588,80.5,88,18257
2024-09-25,PLT006,1458,0.74,3163,89.17,10,18780
2024-09-26,PLT006,2104,3.17,4801,81.35,49,18243
2024-09-27,PLT006,2309,1.08,4220,99.38,32,5667
2024-09-28,PLT006,2541,1.43,4437,99.45,63,10314
2024-09-29,PLT006,2031,3.34,1921,92.22,51,10413
2024-09-30,PLT006,3478,2.15,5249,87.84,89,6648
2024-10-01,PLT006,3357,1.47,5933,90.24,59,9734
2024-10-02,PLT006,1717,3.34,1765,95.25,13,12828
2024-10-03,PLT006,2094,1.35,4350,84.46,17,18402
2024-10-04,PLT006,3440,0.6,2878,88.83,45,15014
2024-10-05,PLT006,911,3.49,3314,94.75,19,12199
2024-10-06,PLT006,1094,1.16,3764,87.91,39,5579
2024-10-07,PLT006,3437,3.02,5916,80.64,25,11615
2024-10-08,PLT006,3129,0.83,2349,90.15,39,4134
2024-10-09,PLT006,1555,2.64,5236,94.75,73,16023
2024-10-10,PLT006,2821,1.98,2491,99.54,83,19151
2024-10-11,PLT006,2977,3.44,5264,80.74,20,17117
2024-10-12,PLT006,2519,2.07,3308,90.8,43,8120
2024-10-13,PLT006,2019,0.38,4774,89.0,89,6512
2024-10-14,PLT006,1677,2.23,2216,84.85,64,10105
2024-10-15,PLT006,1343,0.77,2395,92.76,92,16661
2024-10-16,PLT006,1197,2.86,2676,83.27,13,14435
2024-10-17,PLT006,1707,3.04,5253,85.68,58,10847
2024-10-18,PLT006,2660,1.84,3276,95.64,53,12048
2024-10-19,PLT006,1744,2.81,4304,89.21,40,10545
2024-10-20,PLT006,1915,0.76,4892,99.87,57,14361
2024-10-21,PLT006,2284,1.87,2959,87.73,35,17059
2024-10-22,PLT006,2297,1.56,4043,89.27,79,10032
2024-10-23,PLT006,1453,2.26,5053,86.01,21,16846
2024-10-24,PLT006,3250,0.44,2849,84.73,54,16149
2024-10-25,PLT006,1320,2.71,4486,98.45,17,5232
2024-10-26,PLT006,2169,0.55,4830,94.98,18,15564
2024-10-27,PLT006,2160,2.4,3622,86.67,10,17912
2024-10-28,PLT006,1084,0.36,5128,94.0,14,13145
2024-10-29,PLT006,1367,2.96,1997,99.32,80,13730
2024-10-30,PLT006,3310,0.86,4987,81.48,91,4907
2024-10-31,PLT006,2206,1.95,2221,85.29,63,13872
2024-11-01,PLT006,2476,1.14,2863,84.01,33,14101
2024-11-02,PLT006,1235,2.61,1807,97.4,35,9653
2024-11-03,PLT006,3109,1.33,4251,83.58,19,9158
2024-11-04,PLT006,2397,2.62,2383,86.16,70,9926
2024-11-05,PLT006,2959,1.21,2764,90.88,49,8089
2024-11-06,PLT006,2347,2.71,5848,92.42,53,12810
2024-11-07,PLT006,1487,0.4,3944,96.16,21,11779
2024-11-08,PLT006,2781,1.21,4533,88.15,31,9903
2024-11-09,PLT006,1100,1.9,2552,90.68,36,14980
2024-11-10,PLT006,1421,0.44,1993,99.31,76,11090
2024-11-11,PLT006,2787,0.9,3521,85.95,91,14101
2024-11-12,PLT006,3452,3.29,3247,84.96,78,6844
2024-11-13,PLT006,2611,3.43,4802,94.21,23,8301
2024-11-14,PLT006,1687,2.67,3779,95.42,34,16870
2024-11-15,PLT006,959,1.11,2431,88.3,61,17992
2024-11-16,PLT006,1477,1.13,3425,84.26,94,12888
2024-11-17,PLT006,1220,2.37,2256,95.58,68,18747
2024-11-18,PLT006,2358,0.68,2554,93.41,47,15596
2024-11-19,PLT006,2937,3.33,5430,97.52,29,8303
2024-11-20,PLT006,1822,1.02,5854,96.89,87,12596
2024-11-21,PLT006,2309,3.5,4953,84.1,29,14627
2024-11-22,PLT006,2594,1.89,4016,96.65,65,13702
2024-11-23,PLT006,1468,2.77,3464,83.5,39,11549
2024-11-24,PLT006,2001,0.31,2146,97.27,50,8962
2024-11-25,PLT006,1426,3.14,4330,95.41,93,18195
2024-11-26,PLT006,3471,1.16,1694,91.4,80,14510
2024-11-27,PLT006,3072,2.44,2645,92.84,72,16280
2024-11-28,PLT006,1770,2.88,4009,82.08,78,14676
2024-11-29,PLT006,1179,0.83,5791,80.8,38,4857
2024-11-30,PLT006,2792,1.72,3583,86.61,88,19789
2024-12-01,PLT006,2651,1.88,4852,96.43,86,15921
2024-12-02,PLT006,1573,1.3,1821,89.32,53,6392
2024-12-03,PLT006,2051,1.84,3787,84.47,88,16260
2024-12-04,PLT006,3261,1.32,4631,96.69,92,18484
2024-12-05,PLT006,1231,1.45,3202,84.57,66,10771
2024-12-06,PLT006,2073,2.44,3712,96.31,33,11559
2024-12-07,PLT006,2939,2.32,2330,89.06,28,8282
2024-12-08,PLT006,2377,1.04,1688,89.27,26,4019
2024-12-09,PLT006,935,3.17,5552,85.45,78,9457
2024-12-10,PLT006,2608,3.06,1591,98.0,70,6420
2024-12-11,PLT006,2343,1.93,5377,81.78,13,15218
2024-12-12,PLT006,3153,1.69,3411,82.89,31,11923
2024-12-13,PLT006,2279,1.51,3836,92.72,83,4066
2024-12-14,PLT006,1339,2.56,3080,97.0,94,17750
2024-12-15,PLT006,2019,2.45,2908,81.91,15,7133
2024-12-16,PLT006,1063,0.93,1674,94.68,39,15749
2024-12-17,PLT006,1047,2.45,1973,94.85,84,4785
2024-12-18,PLT006,3241,1.11,4932,91.63,20,18286
2024-12-19,PLT006,1094,0.36,1769,89.73,57,10765
2024-12-20,PLT006,1562,2.54,3544,86.42,55,11735
2024-12-21,PLT006,1379,2.36,4695,87.03,36,6132
2024-12-22,PLT006,1022,1.61,2193,93.49,28,13621
2024-12-23,PLT006,2323,1.98,5971,81.31,68,5418
2024-12-24,PLT006,1864,3.33,2915,91.7,77,7690
2024-12-25,PLT006,2678,2.2,3583,85.57,63,5547
2024-12-26,PLT006,2385,2.41,2735,89.33,92,16463
2024-12-27,PLT006,2914,0.5,5467,91.18,26,4358
2024-12-28,PLT006,1609,0.83,3471,97.71,59,19166
2024-12-29,PLT006,3343,1.26,1633,91.58,49,5562
2024-12-30,PLT006,1811,2.03,4412,84.54,20,8386
2023-01-01,PLT007,2260,2.79,2340,81.59,23,6177
2023-01-02,PLT007,3264,1.33,2961,92.54,22,7810
2023-01-03,PLT007,2634,1.44,4972,90.9,89,4478
2023-01-04,PLT007,2723,1.12,4375,93.44,37,4647
2023-01-05,PLT007,2479,1.11,4009,89.19,53,10675
2023-01-06,PLT007,1580,3.34,2465,96.5,72,4263
2023-01-07,PLT007,2233,2.33,3538,98.4,70,11102
2023-01-08,PLT007,3442,0.8,5740,80.8,26,12003
2023-01-09,PLT007,1455,2.61,3350,94.88,59,7742
2023-01-10,PLT007,1509,2.61,2234,80.7,35,10646
2023-01-11,PLT007,3056,2.43,3953,88.9,16,19519
2023-01-12,PLT007,1271,0.73,4516,89.23,88,15148
2023-01-13,PLT007,1515,1.61,4502,93.92,25,13753
2023-01-14,PLT007,2814,0.64,3815,87.05,94,9200
2023-01-15,PLT007,3153,2.91,5503,96.42,26,13628
2023-01-16,PLT007,1746,2.4,3813,86.86,44,18810
2023-01-17,PLT007,942,1.92,4663,86.85,93,19223
2023-01-18,PLT007,1764,1.4,4819,84.46,93,6005
2023-01-19,PLT007,2168,0.89,4961,93.68,32,18353
2023-01-20,PLT007,2278,0.64,1929,81.53,78,7140
2023-01-21,PLT007,1684,3.4,4488,87.26,18,13099
2023-01-22,PLT007,1375,0.94,5296,85.34,27,4129
2023-01-23,PLT007,982,0.49,3096,84.59,84,13129
2023-01-24,PLT007,2033,3.38,4862,81.22,57,7718
2023-01-25,PLT007,3137,2.06,3850,83.81,81,4814
2023-01-26,PLT007,1699,2.85,3279,88.92,75,16154
2023-01-27,PLT007,1835,0.44,5488,90.07,32,9849
2023-01-28,PLT007,3198,2.11,3948,85.39,94,15573
2023-01-29,PLT007,3238,1.57,4370,93.0,19,9606
2023-01-30,PLT007,2568,2.77,4410,86.72,47,4014
2023-01-31,PLT007,1225,0.42,5760,87.34,68,17807
2023-02-01,PLT007,2434,1.59,3572,95.65,77,14229
2023-02-02,PLT007,2885,2.86,5307,91.04,94,9305
2023-02-03,PLT007,2864,1.97,5724,99.06,52,7488
2023-02-04,PLT007,1736,2.06,4364,87.19,21,17294
2023-02-05,PLT007,1407,0.61,5118,96.56,62,12898
2023-02-06,PLT007,3019,0.72,2517,94.77,23,4702
2023-02-07,PLT007,2170,2.47,2832,97.8,61,8841
2023-02-08,PLT007,1540,2.46,3983,99.14,93,10575
2023-02-09,PLT007,2778,3.43,1681,80.15,81,19425
2023-02-10,PLT007,1507,2.58,3338,81.77,70,19440
2023-02-11,PLT007,2858,1.88,3951,93.49,50,18272
2023-02-12,PLT007,1465,3.04,3452,87.8,30,8131
2023-02-13,PLT007,2267,0.63,1762,96.38,57,8842
2023-02-14,PLT007,3001,1.74,2160,80.24,65,10160
2023-02-15,PLT007,2653,1.22,2815,96.14,44,10657
2023-02-16,PLT007,3475,0.63,4419,82.7,53,18368
2023-02-17,PLT007,2481,2.74,3694,85.8,48,10492
2023-02-18,PLT007,2886,1.93,3572,99.38,24,9499
2023-02-19,PLT007,3140,2.08,3519,81.03,21,6555
2023-02-20,PLT007,3005,1.62,4240,86.98,17,16933
2023-02-21,PLT007,1028,1.77,2315,81.69,76,15178
2023-02-22,PLT007,2772,0.67,4918,97.07,10,7939
2023-02-23,PLT007,1605,2.45,5597,94.06,89,8951
2023-02-24,PLT007,1751,1.68,5217,96.01,51,7338
2023-02-25,PLT007,907,2.91,5129,90.55,40,12708
2023-02-26,PLT007,2976,0.93,4253,87.15,83,4797
2023-02-27,PLT007,2035,0.96,4867,80.05,39,18217
2023-02-28,PLT007,3078,2.37,1701,85.56,52,12676
2023-03-01,PLT007,3135,3.01,2504,90.29,35,19706
2023-03-02,PLT007,2598,1.81,2812,93.29,21,7674
2023-03-03,PLT007,2398,2.63,3525,84.58,68,14903
2023-03-04,PLT007,3159,3.5,4633,82.78,78,12634
2023-03-05,PLT007,2544,3.47,5073,84.03,82,10521
2023-03-06,PLT007,1175,2.68,5721,87.08,20,5653
2023-03-07,PLT007,2602,2.67,5171,82.97,56,13205
2023-03-08,PLT007,2695,1.09,3296,83.14,32,13154
2023-03-09,PLT007,1142,2.97,5774,80.88,90,12764
2023-03-10,PLT007,1070,1.6,3104,97.13,52,16645
2023-03-11,PLT007,1552,3.38,3402,84.4,86,10681
2023-03-12,PLT007,2832,0.56,5499,96.44,90,16908
2023-03-13,PLT007,3135,1.69,5004,88.77,48,9999
2023-03-14,PLT007,2009,2.08,4119,92.65,82,14022
2023-03-15,PLT007,2399,1.6,3849,81.51,91,19569
2023-03-16,PLT007,2999,0.97,5864,91.67,64,16034
2023-03-17,PLT007,3058,2.2,4172,85.8,27,17093
2023-03-18,PLT007,2872,2.72,2318,81.9,51,17353
2023-03-19,PLT007,1966,2.36,4177,98.16,35,4815
2023-03-20,PLT007,3158,1.05,2047,92.07,27,18348
2023-03-21,PLT007,2935,2.64,5932,84.83,94,17912
2023-03-22,PLT007,1757,1.12,1858,88.39,50,15863
2023-03-23,PLT007,1949,0.86,4861,87.14,51,10967
2023-03-24,PLT007,1198,2.51,3424,94.01,42,14728
2023-03-25,PLT007,1823,3.0,5955,92.15,52,5210
2023-03-26,PLT007,1036,1.84,5942,80.4,23,7134
2023-03-27,PLT007,1943,2.0,4201,83.96,64,9455
2023-03-28,PLT007,3387,1.27,3430,89.56,67,4554
2023-03-29,PLT007,1110,1.88,1921,88.91,19,6792
2023-03-30,PLT007,2474,0.72,1835,90.33,37,9865
2023-03-31,PLT007,3382,3.36,3026,94.3,23,10218
2023-04-01,PLT007,1679,2.86,1556,93.64,92,10908
2023-04-02,PLT007,2130,2.44,5450,87.46,35,17112
2023-04-03,PLT007,3386,2.02,4647,97.55,83,17460
2023-04-04,PLT007,2702,2.83,5037,81.26,26,16254
2023-04-05,PLT007,1965,1.88,2221,91.69,43,15957
2023-04-06,PLT007,1310,1.26,5577,98.99,23,8302
2023-04-07,PLT007,1326,0.81,1885,90.98,35,19028
2023-04-08,PLT007,2371,2.37,4317,89.1,43,11852
2023-04-09,PLT007,1841,3.27,4387,82.68,92,5264
2023-04-10,PLT007,2807,0.79,4219,96.2,33,10819
2023-04-11,PLT007,1641,0.88,1759,87.48,79,18910
2023-04-12,PLT007,2292,1.69,5988,94.02,29,13085
2023-04-13,PLT007,2143,2.88,2099,83.95,48,19594
2023-04-14,PLT007,2500,1.24,4755,80.84,54,14364
2023-04-15,PLT007,2155,1.11,2539,86.11,43,6304
2023-04-16,PLT007,1227,2.28,5548,85.63,31,15355
2023-04-17,PLT007,2366,2.01,2255,97.47,80,17024
2023-04-18,PLT007,2999,0.49,5077,97.29,42,7958
2023-04-19,PLT007,2866,0.56,4657,90.68,15,19566
2023-04-20,PLT007,1275,2.36,4258,80.38,25,9536
2023-04-21,PLT007,1162,1.79,1976,84.57,81,16575
2023-04-22,PLT007,1166,3.41,3099,92.78,32,13430
2023-04-23,PLT007,3306,2.47,3859,82.03,27,18973
2023-04-24,PLT007,2844,0.33,2761,94.01,23,5817
2023-04-25,PLT007,2793,1.84,3082,80.24,59,4766
2023-04-26,PLT007,2801,1.63,4338,93.65,70,14751
2023-04-27,PLT007,2552,0.64,5070,96.89,45,4572
2023-04-28,PLT007,2344,3.25,2998,89.38,24,8463
2023-04-29,PLT007,945,2.88,2248,96.58,14,17712
2023-04-30,PLT007,1499,1.04,3886,95.63,62,9320
2023-05-01,PLT007,1619,1.12,2030,93.43,57,11748
2023-05-02,PLT007,2812,0.4,3709,88.9,88,14524
2023-05-03,PLT007,2192,1.25,5563,85.44,20,14302
2023-05-04,PLT007,1500,2.17,5368,97.22,11,16933
2023-05-05,PLT007,1280,1.65,2608,92.97,33,4750
2023-05-06,PLT007,1017,3.4,1989,95.96,91,6811
2023-05-07,PLT007,3063,0.48,1504,91.04,77,8456
2023-05-08,PLT007,1159,2.19,1575,83.44,88,11354
2023-05-09,PLT007,1998,3.05,4228,99.59,21,7554
2023-05-10,PLT007,2403,1.84,1972,83.65,68,6418
2023-05-11,PLT007,3252,0.31,4709,98.22,76,9140
2023-05-12,PLT007,2954,1.08,2881,84.16,41,9036
2023-05-13,PLT007,1265,1.34,2337,87.47,45,6988
2023-05-14,PLT007,2557,3.39,2102,88.8,30,4854
2023-05-15,PLT007,3470,3.22,2686,98.43,79,6850
2023-05-16,PLT007,2361,3.34,2981,97.76,75,7379
2023-05-17,PLT007,2924,2.94,4772,96.46,18,18381
2023-05-18,PLT007,3376,1.43,1731,87.53,85,4193
2023-05-19,PLT007,1690,3.2,1827,80.09,53,17368
2023-05-20,PLT007,1646,3.44,2449,93.63,68,13769
2023-05-21,PLT007,3314,1.42,3386,88.22,33,13672
2023-05-22,PLT007,1212,1.13,5595,95.14,72,16620
2023-05-23,PLT007,1437,2.05,3797,95.9,87,12938
2023-05-24,PLT007,1820,0.9,2807,88.79,50,8961
2023-05-25,PLT007,1977,0.4,1697,94.96,85,15279
2023-05-26,PLT007,2390,3.33,4279,96.8,83,8740
2023-05-27,PLT007,3281,3.26,4836,98.57,11,9632
2023-05-28,PLT007,1697,0.82,2838,91.65,37,19079
2023-05-29,PLT007,1247,1.6,3191,95.57,25,12341
2023-05-30,PLT007,1172,2.96,1715,89.89,68,11983
2023-05-31,PLT007,1619,2.42,3149,80.83,10,11149
2023-06-01,PLT007,2673,1.56,4362,83.1,10,9753
2023-06-02,PLT007,3447,2.68,2109,82.56,40,16057
2023-06-03,PLT007,1584,3.17,4058,83.44,31,8897
2023-06-04,PLT007,3026,3.26,2417,80.2,85,17169
2023-06-05,PLT007,1521,1.51,5752,97.17,68,10969
2023-06-06,PLT007,2939,0.86,1661,91.2,37,9332
2023-06-07,PLT007,1846,3.22,5637,87.66,85,10534
2023-06-08,PLT007,3305,0.6,4311,88.2,36,14520
2023-06-09,PLT007,1406,2.61,4921,89.27,10,12120
2023-06-10,PLT007,2482,0.75,5715,81.48,11,13867
2023-06-11,PLT007,1143,1.55,2598,85.49,75,9790
2023-06-12,PLT007,1405,1.62,4221,97.03,58,14778
2023-06-13,PLT007,1321,0.81,4208,94.87,28,14581
2023-06-14,PLT007,3164,3.25,1622,91.27,37,4673
2023-06-15,PLT007,2772,0.31,4200,89.61,79,7701
2023-06-16,PLT007,2092,3.16,4753,85.18,48,5360
2023-06-17,PLT007,1229,3.13,4561,89.43,28,15258
2023-06-18,PLT007,1549,1.31,5461,91.96,73,15338
2023-06-19,PLT007,2364,2.55,2288,94.25,67,18428
2023-06-20,PLT007,1290,1.11,1756,83.33,26,15809
2023-06-21,PLT007,2419,2.73,5525,96.26,79,7067
2023-06-22,PLT007,1280,2.1,5154,86.92,88,14354
2023-06-23,PLT007,1641,1.26,4751,90.07,50,5444
2023-06-24,PLT007,2910,1.58,5089,92.16,14,16217
2023-06-25,PLT007,1719,2.51,2107,89.76,32,14352
2023-06-26,PLT007,1572,3.2,5926,91.44,78,9487
2023-06-27,PLT007,3460,0.72,5427,82.23,19,9179
2023-06-28,PLT007,2671,2.13,3652,88.64,77,7353
2023-06-29,PLT007,2111,1.11,2046,85.61,21,10380
2023-06-30,PLT007,1829,2.86,3404,81.72,19,10781
2023-07-01,PLT007,2439,0.52,3182,83.83,69,10060
2023-07-02,PLT007,1812,2.5,1988,92.05,39,11212
2023-07-03,PLT007,1543,0.86,3322,83.93,33,9919
2023-07-04,PLT007,1326,2.21,4621,83.62,78,9860
2023-07-05,PLT007,1401,2.97,5274,91.06,22,19556
2023-07-06,PLT007,1629,2.72,4572,98.09,18,17011
2023-07-07,PLT007,2183,2.71,4952,95.77,27,18834
2023-07-08,PLT007,3018,1.96,2149,98.1,44,17894
2023-07-09,PLT007,3425,3.15,2147,91.66,13,5770
2023-07-10,PLT007,1356,2.18,1880,88.2,50,9910
2023-07-11,PLT007,3136,3.24,3566,94.59,35,16736
2023-07-12,PLT007,1190,2.05,3363,85.23,53,13894
2023-07-13,PLT007,1819,1.92,3790,81.56,51,4194
2023-07-14,PLT007,3239,1.01,5724,86.89,19,17996
2023-07-15,PLT007,2869,2.04,2699,85.98,82,17506
2023-07-16,PLT007,1655,0.75,4490,93.51,10,12766
2023-07-17,PLT007,2558,3.08,2607,91.03,63,14821
2023-07-18,PLT007,2734,2.46,4947,82.77,25,9854
2023-07-19,PLT007,2206,3.48,1721,98.17,55,18645
2023-07-20,PLT007,2467,0.59,2939,91.87,22,9914
2023-07-21,PLT007,2769,1.07,2117,89.15,73,18172
2023-07-22,PLT007,1276,3.11,4070,98.74,87,8686
2023-07-23,PLT007,2079,1.56,4255,81.95,64,8643
2023-07-24,PLT007,1407,1.79,4290,95.79,72,12580
2023-07-25,PLT007,2336,3.05,5442,87.29,27,11874
2023-07-26,PLT007,3475,1.97,4809,93.91,70,17746
2023-07-27,PLT007,1458,0.92,5554,98.61,29,5752
2023-07-28,PLT007,3207,3.15,1724,90.35,74,19135
2023-07-29,PLT007,1320,0.4,3741,80.45,73,4660
2023-07-30,PLT007,2452,3.17,5652,80.58,85,9615
2023-07-31,PLT007,1203,0.46,5196,86.61,73,6832
2023-08-01,PLT007,1841,2.43,4850,95.63,22,19560
2023-08-02,PLT007,3489,0.53,5327,85.77,77,17977
2023-08-03,PLT007,2201,2.56,2903,86.69,79,16821
2023-08-04,PLT007,1989,0.41,5712,95.69,66,12488
2023-08-05,PLT007,3055,3.0,1909,82.32,54,9613
2023-08-06,PLT007,3215,1.79,3416,96.94,47,10970
2023-08-07,PLT007,3169,0.6,4938,85.32,63,10870
2023-08-08,PLT007,2727,2.56,5567,81.02,45,4330
2023-08-09,PLT007,2453,1.87,4359,82.35,76,10777
2023-08-10,PLT007,1592,0.91,3483,99.05,88,16041
2023-08-11,PLT007,1154,0.35,3551,89.03,20,17142
2023-08-12,PLT007,2378,1.64,5201,85.13,36,13476
2023-08-13,PLT007,3200,0.57,1522,90.43,26,13270
2023-08-14,PLT007,1156,0.6,4468,93.65,94,9401
2023-08-15,PLT007,3330,1.16,2244,86.38,42,10915
2023-08-16,PLT007,1341,2.32,2101,94.51,14,13066
2023-08-17,PLT007,2781,2.0,4535,85.05,90,7866
2023-08-18,PLT007,2013,0.52,3342,82.25,71,17029
2023-08-19,PLT007,3337,3.4,4174,90.99,74,10113
2023-08-20,PLT007,1481,3.14,5676,83.02,80,14877
2023-08-21,PLT007,2635,1.13,4162,98.81,76,14681
2023-08-22,PLT007,918,0.69,1982,80.01,89,11426
2023-08-23,PLT007,2024,3.32,5536,95.11,89,5585
2023-08-24,PLT007,2280,1.78,4139,85.59,53,15999
2023-08-25,PLT007,2465,1.3,4811,96.92,23,6940
2023-08-26,PLT007,2980,1.87,5628,81.2,66,18105
2023-08-27,PLT007,2893,2.77,5875,99.06,57,10289
2023-08-28,PLT007,2447,0.84,5325,82.03,26,16678
2023-08-29,PLT007,1761,2.76,3699,95.76,53,16660
2023-08-30,PLT007,1054,2.7,3182,90.35,13,19404
2023-08-31,PLT007,1804,2.03,5108,88.61,90,17708
2023-09-01,PLT007,2169,3.07,2518,85.6,39,10405
2023-09-02,PLT007,1304,0.72,4470,96.83,94,17218
2023-09-03,PLT007,1743,2.21,2811,84.0,90,5502
2023-09-04,PLT007,2682,1.74,2918,94.42,84,4745
2023-09-05,PLT007,2464,1.65,4000,88.92,64,6612
2023-09-06,PLT007,2084,1.11,4167,99.97,39,5508
2023-09-07,PLT007,1646,1.49,2886,92.23,27,5770
2023-09-08,PLT007,2625,0.65,2644,82.08,93,15971
2023-09-09,PLT007,1170,1.11,3563,88.39,82,5961
